staircase_switch_left,office_switch_left,livingroom_heater2_effective_setpoint,walkway_switch2_top_right,kitchen_cupboard5,entrance_switch_left,bathroom_switch_bottom_right,livingroom_shutter4,bedroom_door,bedroom_heater2_command,kitchen_switch_bottom_right,office_AC_mode,kitchen_cooktop_partial_energy,kitchen_cooktop_voltage,livingroom_shutter2,bedroom_light3,bedroom_shutter1,bathroom_heater_effective_mode,entrance_heater_effective_mode,livingroom_heater2_command,kitchen_sink_hotwater_total,livingroom_window1,bedroom_heater1_temperature,bedroom_bed_pressure,livingroom_couch_plug_consumption,toilet_switch_left,kitchen_noise,office_shutter,livingroom_heater2_temperature,office_switch_right,entrance_light1,bathroom_sink_hotwater_total,office_noise,kitchen_dishwasher_voltage,office_luminosity,bedroom_heater1_effective_setpoint,bathroom_shower_coldwater_instantaneous,kitchen_fridge_door,bathroom_temperature,walkway_switch2_bottom_right,kitchen_hood_total_energy,livingroom_heater2_effective_mode,kitchen_cupboard1,bedroom_heater2_effective_mode,office_AC_setpoint,kitchen_presence,bathroom_shower_hotwater_total,livingroom_switch2_top_right,livingroom_AC_setpoint,livingroom_heater2_base_setpoint,kitchen_sink_coldwater_total,bedroom_temperature,bedroom_switch_top_left,kitchen_fridge_power,bedroom_drawer2,bedroom_AC_setpoint,bedroom_heater1_command,toilet_coldwater_instantaneous,bathroom_light2,livingroom_table_plug_consumption,bedroom_shutter2,bedroom_drawer1,kitchen_cupboard4,livingroom_switch1_top_right,kitchen_cupboard3,bathroom_heater_temperature,kitchen_dishwasher_current,bedroom_heater2_temperature,office_heater_effective_setpoint,kitchen_oven_voltage,kitchen_washingmachine_total_energy,entrance_noise,toilet_switch_right,bedroom_light4,kitchen_washingmachine_power,office_light,bedroom_heater1_effective_mode,entrance_heater_command,entrance_heater_temperature,livingroom_heater1_effective_mode,bedroom_light1,walkway_switch2_bottom_left,bathroom_door,bathroom_switch_top_left,office_door,kitchen_CO2,kitchen_washingmachine_current,kitchen_light2,bedroom_noise,bedroom_humidity,kitchen_fridge_partial_energy,bedroom_switch_bottom_right,kitchen_cooktop_current,walkway_switch1_top_right,office_heater_base_setpoint,bedroom_switch_top_right,bathroom_heater_base_setpoint,kitchen_fridge_voltage,kitchen_luminosity,walkway_noise,kitchen_humidity,livingroom_heater1_command,bedroom_switch_bottom_left,staircase_light,kitchen_cooktop_power,bedroom_heater2_effective_setpoint,walkway_switch2_top_left,bathroom_sink_hotwater_instantaneous,office_presence,bathroom_switch_bottom_left,livingroom_switch1_bottom_left,livingroom_heater1_base_setpoint,entrance_heater_base_setpoint,bathroom_switch_top_right,bedroom_heater2_base_setpoint,bathroom_shower_coldwater_total,kitchen_fridge_current,walkway_light,office_heater_effective_mode,bedroom_switch_middle_left,kitchen_dishwasher_partial_energy,livingroom_presence_table,kitchen_oven_partial_energy,kitchen_light1,entrance_door,kitchen_washingmachine_voltage,walkway_switch1_top_left,kitchen_switch_bottom_left,kitchen_hood_power,office_desk_plug_consumption,toilet_coldwater_total,office_tv_status,bathroom_CO2,bathroom_light1,bedroom_heater1_base_setpoint,kitchen_dishwasher_power,office_heater_temperature,livingroom_table_noise,livingroom_shutter5,bedroom_CO2,kitchen_temperature,bathroom_heater_command,livingroom_light1,kitchen_oven_power,kitchen_hood_voltage,kitchen_hood_partial_energy,bedroom_luminosity,bathroom_shower_hotwater_instantaneous,office_switch_middle,livingroom_light2,kitchen_sink_hotwater_instantaneous,livingroom_temperature,kitchen_cooktop_total_energy,livingroom_switch2_top_left,kitchen_sink_coldwater_instantaneous,kitchen_switch_top_right,entrance_heater_effective_setpoint,walkway_switch1_bottom_right,bedroom_light2,livingroom_presence_couch,kitchen_fridge_total_energy,kitchen_dishwasher_total_energy,livingroom_tv_status,livingroom_humidity,office_window,toilet_light,office_heater_command,bedroom_presence,bathroom_luminosity,office_tv_plug_consumption,livingroom_table_luminosity,kitchen_oven_current,livingroom_heater1_effective_setpoint,livingroom_tv_plug_consumption,bathroom_humidity,kitchen_switch_top_left,walkway_switch1_bottom_left,staircase_switch_right,bedroom_switch_middle_right,bathroom_sink_coldwater_total,bathroom_sink_coldwater_instantaneous,livingroom_luminosity,bathroom_presence,bathroom_heater_effective_setpoint,livingroom_couch_noise,bathroom_shower_door,kitchen_cupboard2,livingroom_switch1_top_left,bedroom_closet_door,kitchen_oven_total_energy,livingroom_shutter3,livingroom_heater1_temperature,kitchen_washingmachine_partial_energy,kitchen_hood_current,livingroom_CO2,livingroom_shutter1
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.29,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.64,48.0,0.0,0.0,7.1664963,0.0,21.320002,0.0,0.0,275.0,1.839295,240.06601,624.95996,21.0,0.00476692,1.0,22.803001,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.42,0.0,57.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.82,0.1,22.02,21.0,240.01999,3942.0,1.5562301,0.0,0.0,0.1,100.0,1.0,0.0,21.9,1.0,0.0,0.0,1.0,0.0,1.0,213.92001,0.1,0.0,0.96559846,30.400002,125211.0,0.0,0.0,0.0,21.0,0.0,21.0,239.612,399.456,0.103194006,28.3,0.0,0.0,0.0,0.0,21.0,0.0,0.1,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.945,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,240.21599,0.0,0.0,12.7,29.0,1028.0,0.0,331.96802,0.0,21.0,0.0,21.55,0.74025893,0.0,521.664,22.153,0.0,0.0,0.1,239.121,704.0,38.999996,0.0,0.0,0.0,0.0,21.891998,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125312.99,19349.0,0.0,31.0,1.0,0.0,0.0,0.0,32.0,0.0,691.592,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.0,972.8,0.0,21.0,0.44804898,1.0,1.0,0.0,1.0,13972.6,0.0,21.68,3942.0,0.0,552.96,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.29,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.64,48.0,0.0,0.0,7.1664963,0.0,22.08,0.0,0.0,274.8,1.839295,240.366,624.95996,21.0,0.00476692,1.0,22.157,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.24,0.0,57.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.82,21.0,240.01999,3942.1,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,21.9,1.0,0.0,0.0,1.0,0.0,1.0,200.20801,0.1,0.0,0.96559846,30.400002,125211.0,0.0,0.0,0.0,21.0,0.0,21.0,239.612,399.456,0.103194006,27.0,0.0,0.0,0.0,379.80002,21.0,0.0,0.1,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.945,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,239.06999,0.0,0.0,12.7,5.0000005,1028.0,0.0,331.96802,0.0,21.0,0.1,21.55,0.0913492,0.0,480.96,22.539999,0.0,0.0,0.1,239.121,670.89996,124.59599,0.0,0.0,0.0,0.006625795,21.891998,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125312.99,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,702.47205,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,13972.6,0.0,21.68,3942.0,0.0,552.96,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.29,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.9,71.0,8.0,0.0,7.1664963,0.0,22.08,0.0,0.0,274.8,1.654645,240.366,624.95996,21.0,0.0,1.0,22.157,0.0,737.1,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.18,0.0,57.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.82,21.0,240.01999,3942.0,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,21.9,1.0,0.0,0.0,1.0,0.0,1.0,200.20801,0.1,0.0,0.96559846,30.400002,125215.0,0.0,0.0,0.0,21.0,0.0,21.0,239.612,410.49597,0.103194006,28.3,0.0,0.0,0.0,379.80002,21.0,0.0,0.1,1.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.945,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,240.21599,0.0,0.0,12.7,28.0,1028.0,0.0,331.96802,0.0,21.0,0.1,21.55,0.0913492,0.0,488.96,22.539999,0.0,0.0,0.0,239.121,670.89996,124.59599,0.0,0.0,0.0,0.006625795,21.932,26609.2,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125318.01,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,702.47205,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,13972.6,0.0,21.68,3942.0,0.0,552.96,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.29,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.44,48.0,0.0,0.0,7.1664963,0.0,21.7,0.0,0.0,274.8,1.654645,239.62999,624.95996,21.0,0.0,1.0,22.157,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.18,0.0,57.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.82,21.0,240.01999,3942.1,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,21.9,1.0,0.0,0.0,1.0,0.0,1.0,200.20801,0.1,0.0,0.96559846,30.400002,124545.0,0.0,0.0,0.0,21.0,0.0,21.0,239.612,410.49597,0.103194006,28.3,0.0,0.0,0.0,379.80002,21.0,0.0,0.1,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.945,0.0,1.0,0.0,19349.0,0.0,13958.7,0.0,1.0,240.21599,0.0,0.0,12.7,6.0,1028.0,0.0,331.96802,0.0,21.0,0.1,21.55,0.0913492,0.0,488.96,22.539999,0.0,0.0,0.1,239.121,670.89996,124.59599,0.0,0.0,0.0,0.006625795,21.932,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125318.01,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,713.35205,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,885.108,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.300001,3942.0,0.0,541.76,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,238.09,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.44,48.0,0.0,0.0,7.1664963,0.0,22.08,0.0,0.0,274.8,2.17957,239.62999,621.76,21.0,0.0,1.0,22.157,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.18,0.0,55.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.82,21.0,240.17,3942.1,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,200.20801,0.1,0.0,0.96559846,30.400002,125215.0,0.0,0.0,0.0,21.0,0.0,21.0,239.612,410.49597,0.177909,28.3,0.0,0.0,0.0,379.80002,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.945,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,239.716,0.0,0.0,12.7,5.0000005,1035.0,0.0,345.088,0.0,21.0,0.1,21.55,0.160409,0.0,488.96,22.58,0.0,0.0,0.1,239.121,670.89996,124.59599,0.0,0.0,0.0,0.006625795,21.932,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125318.01,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,6.0,0.0,724.232,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,885.108,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.300001,3942.0,0.0,541.76,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,238.09,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.44,48.0,0.0,0.0,7.1664963,0.0,22.08,0.0,0.0,275.0,3.9283848,240.366,608.0,21.0,0.00476692,1.0,22.157,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.18,0.0,55.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.619999,21.0,240.17,3942.0,1.5562301,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,214.88,0.1,0.0,0.96559846,30.400002,125215.0,0.0,0.0,0.0,21.0,0.0,21.0,239.982,410.49597,0.103194006,28.3,0.0,0.0,0.0,0.0,21.0,0.0,0.1,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.945,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,239.716,0.0,0.0,12.7,5.0000005,1028.0,0.0,345.088,0.0,21.0,0.0,21.55,0.0913492,0.0,488.96,22.58,0.0,0.0,0.1,239.25099,704.0,38.999996,0.0,0.0,0.0,0.006625795,21.932,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125318.01,19349.0,0.0,31.0,1.0,0.0,0.0,0.0,32.0,2.7,724.232,0.0,21.0,1.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.0,885.108,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.300001,3942.0,0.0,541.76,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,238.09,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.44,48.0,0.0,0.0,0.928009,0.0,22.08,0.0,0.0,274.8,1.778055,239.36,617.92,21.0,0.0,1.0,22.157,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.18,0.0,55.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.619999,21.0,240.17,3942.1,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,201.168,0.1,0.0,0.96559846,30.400002,125215.0,0.0,0.0,0.0,21.0,0.0,21.0,239.982,421.376,0.103194006,28.000002,0.0,0.0,0.0,379.80002,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.945,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,238.57,0.0,0.0,12.7,44.000004,1042.0,0.0,345.088,0.0,21.0,0.1,21.55,0.0913492,0.0,488.96,22.58,0.0,0.0,0.1,239.25099,670.89996,124.59599,0.0,0.0,0.0,0.006625795,21.932,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125318.01,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,735.7521,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,885.108,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.300001,3942.0,0.0,541.76,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,238.09,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.7,71.0,0.0,0.0,0.928009,0.0,21.320002,0.0,0.0,274.8,1.778055,239.36,617.92,21.0,0.00476692,1.0,22.803001,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.04,0.0,0.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.619999,21.0,240.17,3942.1,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,201.168,0.1,0.0,0.96559846,30.400002,125220.0,0.0,0.0,0.0,21.0,0.0,21.0,239.982,421.376,0.103194006,27.0,0.0,0.0,0.0,379.80002,21.0,0.0,0.1,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.945,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,239.716,0.0,0.0,12.7,0.0,1042.0,0.0,345.088,0.0,21.0,0.1,21.55,0.0913492,0.0,478.72,22.58,0.0,0.0,0.1,239.25099,737.1,124.59599,0.0,0.0,0.0,0.006625795,21.972,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125323.0,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,746.632,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.300001,3942.0,0.0,541.76,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,238.09,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.24,48.0,0.0,0.0,0.928009,0.0,21.7,0.0,0.0,274.8,1.778055,240.096,617.92,21.0,0.0,1.0,22.803001,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.04,0.0,0.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.619999,21.0,240.17,3942.1,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,201.168,0.1,0.0,0.96559846,31.400002,124550.0,0.0,0.0,0.0,21.0,0.0,21.0,239.982,421.376,0.103194006,27.0,0.0,0.0,0.0,379.80002,21.0,0.0,0.1,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.555,0.0,1.0,0.0,19349.0,0.0,13958.7,0.0,1.0,239.716,0.0,0.0,12.7,10.0,1028.0,0.0,345.088,0.0,21.0,0.1,21.55,0.0913492,0.0,478.72,22.58,0.0,0.0,0.0,239.25099,737.1,124.59599,0.0,0.0,0.0,0.006625795,21.972,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125323.0,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,746.632,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.300001,3942.0,0.0,546.88,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.08,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.24,48.0,0.0,0.0,0.928009,0.0,21.320002,0.0,0.0,274.8,2.30298,239.36,617.92,21.0,0.0,1.0,22.803001,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.04,0.0,0.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.619999,21.0,240.08,3942.1,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,201.168,0.1,0.0,0.96559846,31.400002,123879.99,0.0,0.0,0.0,21.0,0.0,21.0,239.982,421.376,0.177909,27.0,0.0,0.0,0.0,379.80002,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.555,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,239.77602,0.0,0.0,12.7,19.0,1035.0,0.0,333.088,0.0,21.0,0.1,21.35,0.160409,0.0,478.72,22.539999,0.0,0.0,0.1,239.25099,737.1,124.59599,0.0,0.0,0.0,0.006625795,21.972,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125323.0,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,6.0,0.0,746.632,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.300001,3942.0,0.0,546.88,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.08,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.24,48.0,0.0,0.0,7.1664963,0.0,21.320002,0.0,0.0,275.0,1.778055,239.36,605.75995,21.0,0.0,1.0,22.803001,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.04,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.619999,21.0,240.08,3942.0,1.5562301,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,214.88,0.1,0.0,0.96559846,31.400002,123879.99,0.0,0.0,0.0,21.0,0.0,21.0,240.012,432.576,0.103194006,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.1,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.555,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,239.77602,0.0,0.0,12.7,27.000002,1028.0,0.0,333.088,0.0,21.0,0.0,21.35,0.0913492,0.0,478.72,22.539999,0.0,0.0,0.1,239.291,704.0,38.999996,0.0,0.0,0.0,0.006625795,21.972,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125323.0,19349.0,0.0,31.0,1.0,0.0,0.0,0.0,32.0,2.7,746.632,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.0,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.5,3942.0,0.0,546.88,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.08,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,22.16,162.0,8.0,0.0,7.1664963,0.0,22.08,0.0,0.0,274.8,1.778055,239.856,605.75995,21.0,0.00476692,1.0,22.137001,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.04,0.0,0.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.619999,21.0,240.08,3942.0,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,201.168,0.1,0.0,0.96559846,31.400002,123879.99,0.0,0.0,0.0,21.0,0.0,21.0,240.012,432.576,0.103194006,28.000002,0.0,0.0,0.0,379.80002,21.0,0.0,0.1,1.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.555,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,238.63,0.0,0.0,0.0,13.0,1028.0,0.0,333.088,0.0,21.0,0.1,21.35,0.0913492,0.0,478.72,22.539999,0.0,0.0,0.0,239.291,670.89996,124.59599,0.0,0.0,0.0,0.006625795,21.972,26609.2,0.0,0.008598472,0.0,21.0,0.0,0.0,0.0,125323.0,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,758.792,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.5,3942.0,0.0,546.88,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.08,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,21.7,71.0,0.0,0.0,7.1664963,0.0,21.320002,0.0,0.0,274.8,1.778055,239.856,605.75995,21.0,0.0,1.0,22.782999,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.14,0.0,0.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.619999,21.0,240.08,3942.1,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,201.168,0.1,0.0,0.96559846,31.400002,123879.99,0.0,0.0,0.0,21.0,0.0,21.0,240.012,432.576,0.103194006,27.0,0.0,0.0,0.0,379.80002,21.0,0.0,0.1,0.0,0.0,0.0,21.0,21.0,0.0,21.0,399.90002,0.555,0.0,1.0,0.0,19349.1,0.0,13958.7,0.0,1.0,239.77602,0.0,0.0,0.0,6.0,1028.0,0.0,333.088,0.0,21.0,0.1,21.35,0.0913492,0.0,482.88,22.539999,0.0,0.0,0.1,239.291,737.1,124.59599,0.0,0.0,0.0,0.006625795,21.952,25460.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125323.0,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,758.792,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.5,3942.0,0.0,546.88,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26035.0,239.08,0.0,0.0,100.0,1.0,1.0,0.0,1288.0001,1.0,22.16,162.0,0.0,0.0,7.1664963,0.0,21.7,0.0,0.0,274.8,1.778055,239.12001,605.75995,21.0,0.00476692,1.0,22.137001,0.0,670.89996,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1929.9999,23.14,0.0,0.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.82,0.1,21.42,21.0,240.08,3942.0,2.179767,0.0,0.0,0.1,100.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,201.168,0.1,0.0,0.96559846,30.400002,124550.0,0.0,0.0,0.0,21.0,0.0,21.0,240.012,432.576,0.103194006,27.0,0.0,0.0,0.0,379.80002,21.0,0.0,0.1,1.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.555,0.0,1.0,0.0,19349.0,0.0,13958.7,0.0,1.0,239.77602,0.0,0.0,0.0,9.0,1028.0,0.0,333.088,0.0,21.0,0.1,21.35,0.25313792,0.0,482.88,22.927,0.0,0.0,0.0,239.291,670.89996,124.59599,0.0,0.0,0.0,0.006625795,21.952,26609.2,0.0,0.008598472,0.0,21.0,0.0,0.0,0.0,125323.0,19349.0,0.0,32.6,1.0,0.0,0.0,0.0,32.0,2.7,758.792,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,353.5,0.007433656,983.67993,0.0,21.0,0.176282,1.0,1.0,0.0,1.0,14225.0,0.0,21.5,3942.0,0.0,545.92,0.0
