staircase_switch_left,office_switch_left,livingroom_heater2_effective_setpoint,walkway_switch2_top_right,kitchen_cupboard5,entrance_switch_left,bathroom_switch_bottom_right,livingroom_shutter4,bedroom_door,bedroom_heater2_command,kitchen_switch_bottom_right,office_AC_mode,kitchen_cooktop_partial_energy,kitchen_cooktop_voltage,livingroom_shutter2,bedroom_light3,bedroom_shutter1,bathroom_heater_effective_mode,entrance_heater_effective_mode,livingroom_heater2_command,kitchen_sink_hotwater_total,livingroom_window1,bedroom_heater1_temperature,bedroom_bed_pressure,livingroom_couch_plug_consumption,toilet_switch_left,kitchen_noise,office_shutter,livingroom_heater2_temperature,office_switch_right,entrance_light1,bathroom_sink_hotwater_total,office_noise,kitchen_dishwasher_voltage,office_luminosity,bedroom_heater1_effective_setpoint,bathroom_shower_coldwater_instantaneous,kitchen_fridge_door,bathroom_temperature,walkway_switch2_bottom_right,kitchen_hood_total_energy,livingroom_heater2_effective_mode,kitchen_cupboard1,bedroom_heater2_effective_mode,office_AC_setpoint,kitchen_presence,bathroom_shower_hotwater_total,livingroom_switch2_top_right,livingroom_AC_setpoint,livingroom_heater2_base_setpoint,kitchen_sink_coldwater_total,bedroom_temperature,bedroom_switch_top_left,kitchen_fridge_power,bedroom_drawer2,bedroom_AC_setpoint,bedroom_heater1_command,toilet_coldwater_instantaneous,bathroom_light2,livingroom_table_plug_consumption,bedroom_shutter2,bedroom_drawer1,kitchen_cupboard4,livingroom_switch1_top_right,kitchen_cupboard3,bathroom_heater_temperature,kitchen_dishwasher_current,bedroom_heater2_temperature,office_heater_effective_setpoint,kitchen_oven_voltage,kitchen_washingmachine_total_energy,entrance_noise,toilet_switch_right,bedroom_light4,kitchen_washingmachine_power,office_light,bedroom_heater1_effective_mode,entrance_heater_command,entrance_heater_temperature,livingroom_heater1_effective_mode,bedroom_light1,walkway_switch2_bottom_left,bathroom_door,bathroom_switch_top_left,office_door,kitchen_CO2,kitchen_washingmachine_current,kitchen_light2,bedroom_noise,bedroom_humidity,kitchen_fridge_partial_energy,bedroom_switch_bottom_right,kitchen_cooktop_current,walkway_switch1_top_right,office_heater_base_setpoint,bedroom_switch_top_right,bathroom_heater_base_setpoint,kitchen_fridge_voltage,kitchen_luminosity,walkway_noise,kitchen_humidity,livingroom_heater1_command,bedroom_switch_bottom_left,staircase_light,kitchen_cooktop_power,bedroom_heater2_effective_setpoint,walkway_switch2_top_left,bathroom_sink_hotwater_instantaneous,office_presence,bathroom_switch_bottom_left,livingroom_switch1_bottom_left,livingroom_heater1_base_setpoint,entrance_heater_base_setpoint,bathroom_switch_top_right,bedroom_heater2_base_setpoint,bathroom_shower_coldwater_total,kitchen_fridge_current,walkway_light,office_heater_effective_mode,bedroom_switch_middle_left,kitchen_dishwasher_partial_energy,livingroom_presence_table,kitchen_oven_partial_energy,kitchen_light1,entrance_door,kitchen_washingmachine_voltage,walkway_switch1_top_left,kitchen_switch_bottom_left,kitchen_hood_power,office_desk_plug_consumption,toilet_coldwater_total,office_tv_status,bathroom_CO2,bathroom_light1,bedroom_heater1_base_setpoint,kitchen_dishwasher_power,office_heater_temperature,livingroom_table_noise,livingroom_shutter5,bedroom_CO2,kitchen_temperature,bathroom_heater_command,livingroom_light1,kitchen_oven_power,kitchen_hood_voltage,kitchen_hood_partial_energy,bedroom_luminosity,bathroom_shower_hotwater_instantaneous,office_switch_middle,livingroom_light2,kitchen_sink_hotwater_instantaneous,livingroom_temperature,kitchen_cooktop_total_energy,livingroom_switch2_top_left,kitchen_sink_coldwater_instantaneous,kitchen_switch_top_right,entrance_heater_effective_setpoint,walkway_switch1_bottom_right,bedroom_light2,livingroom_presence_couch,kitchen_fridge_total_energy,kitchen_dishwasher_total_energy,livingroom_tv_status,livingroom_humidity,office_window,toilet_light,office_heater_command,bedroom_presence,bathroom_luminosity,office_tv_plug_consumption,livingroom_table_luminosity,kitchen_oven_current,livingroom_heater1_effective_setpoint,livingroom_tv_plug_consumption,bathroom_humidity,kitchen_switch_top_left,walkway_switch1_bottom_left,staircase_switch_right,bedroom_switch_middle_right,bathroom_sink_coldwater_total,bathroom_sink_coldwater_instantaneous,livingroom_luminosity,bathroom_presence,bathroom_heater_effective_setpoint,livingroom_couch_noise,bathroom_shower_door,kitchen_cupboard2,livingroom_switch1_top_left,bedroom_closet_door,kitchen_oven_total_energy,livingroom_shutter3,livingroom_heater1_temperature,kitchen_washingmachine_partial_energy,kitchen_hood_current,livingroom_CO2,livingroom_shutter1
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.44002,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.300001,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,241.56,592.95996,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.460001,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.4,21.0,241.11,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,217.92,0.0,0.0,0.951042,30.999998,124593.0,0.0,0.0,0.0,21.0,0.0,21.0,241.66,488.0,0.124062,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,240.68,0.0,0.0,12.7,15.000001,1035.0,0.0,369.92,0.0,21.0,0.0,22.400002,0.154758,0.0,702.72,23.5,0.0,0.0,0.0,240.46,720.00006,6.0,0.0,0.0,0.0,0.0,23.380001,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.11132301,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,569.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.9,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.300001,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,242.19,592.95996,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.460001,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.4,21.0,241.11,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,217.92,0.0,0.0,0.951042,30.999998,124593.0,0.0,0.0,0.0,21.0,0.0,21.0,241.49,488.0,0.124062,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,240.68,0.0,0.0,12.7,13.0,1035.0,0.0,369.92,0.0,21.0,0.0,22.400002,0.154758,0.0,702.72,23.5,0.0,0.0,0.0,240.45,720.00006,6.0,0.0,0.0,0.0,0.0,23.380001,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.11132301,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,569.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.9,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.300001,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,242.19,603.83997,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.460001,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.4,21.0,241.11,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,240.95999,0.0,0.0,0.951042,30.999998,124593.0,1.0,0.0,0.0,21.0,0.0,21.0,241.49,488.0,0.124062,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,240.68,0.0,0.0,0.0,16.0,1035.0,0.0,369.92,0.0,21.0,0.0,22.400002,0.148977,0.0,702.72,23.5,0.0,0.0,0.0,240.45,720.00006,6.0,0.0,0.0,0.0,0.0,23.34,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.11132301,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,569.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.9,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.300001,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,242.19,603.83997,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.460001,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.4,21.0,241.11,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,240.95999,0.0,0.0,0.951042,30.999998,124593.0,1.0,0.0,0.0,21.0,0.0,21.0,241.49,476.8,0.124062,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,240.68,0.0,0.0,0.0,16.0,1035.0,0.0,369.92,0.0,21.0,0.0,22.400002,0.136836,0.0,726.4,23.5,0.0,0.0,0.0,240.45,720.00006,6.0,0.0,0.0,0.0,0.0,23.34,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.283919,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,569.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.9,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.1,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,242.19,598.72,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.26,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.4,21.0,241.11,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,240.95999,0.0,0.0,0.951042,30.999998,124593.0,1.0,0.0,0.0,21.0,0.0,21.0,241.49,476.8,0.124062,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,241.20001,0.0,0.0,0.0,17.0,1035.0,0.0,368.0,0.0,21.0,0.0,22.400002,0.106216006,0.0,726.4,23.5,0.0,0.0,0.0,240.45,720.00006,6.0,0.0,0.0,0.0,0.0,23.34,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.12589401,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,569.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.9,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.1,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,242.19,598.72,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.26,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.4,21.0,241.59,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,240.95999,0.0,0.0,0.951042,30.999998,124593.0,1.0,0.0,0.0,21.0,0.0,21.0,241.49,465.92,0.124062,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,241.20001,0.0,0.0,0.0,50.0,1035.0,0.0,368.0,0.0,21.0,0.0,22.400002,0.106216006,0.0,726.4,23.5,6.0,0.0,0.0,240.45,720.00006,6.0,0.0,0.0,0.0,0.0,23.34,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,1.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.28311598,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.33,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.1,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,241.51,598.72,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.26,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.2,21.0,241.59,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,240.95999,0.0,0.0,0.951042,30.999998,124593.0,1.0,0.0,0.0,21.0,0.0,21.0,241.46,465.92,0.124062,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,241.20001,0.0,0.0,0.0,19.0,1035.0,0.0,368.0,0.0,21.0,0.0,22.400002,0.106216006,0.0,726.4,23.5,6.0,0.0,0.0,240.26001,720.00006,6.0,0.0,0.0,0.0,0.0,23.34,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.28311598,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.33,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.1,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,241.51,609.92,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.26,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.2,21.0,241.59,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,222.88,0.0,0.0,0.951042,30.999998,124593.0,1.0,0.0,0.0,21.0,0.0,21.0,241.46,465.92,0.124062,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,241.20001,0.0,0.0,0.0,17.0,1035.0,0.0,368.0,0.0,21.0,0.0,22.400002,0.106216006,0.0,726.4,23.5,6.0,0.0,0.0,240.26001,720.00006,6.0,0.0,0.0,0.0,0.0,23.44,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,1.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.28311598,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.33,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.1,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,241.51,609.92,21.0,0.0,1.0,22.480001,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.26,0.0,67.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.2,21.0,241.59,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,222.88,0.0,0.0,0.951042,30.999998,124593.0,0.0,0.0,0.0,21.0,0.0,21.0,241.46,465.92,0.123043,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,241.20001,0.0,0.0,12.7,14.0,1035.0,0.0,368.0,0.0,21.0,0.0,22.400002,0.106216006,0.0,725.76,23.5,6.0,0.0,0.0,240.26001,720.00006,6.0,0.0,0.0,0.0,0.0,23.44,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.28311598,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.33,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.1,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,241.51,609.92,21.0,0.0,1.0,22.480001,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.2,0.0,67.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.2,21.0,241.59,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,222.88,0.0,0.0,0.657917,30.999998,124593.0,1.0,0.0,0.0,21.0,0.0,21.0,241.46,454.72,0.123043,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,236.84,0.0,0.0,0.0,39.0,1035.0,0.0,378.88,0.0,21.0,0.0,22.400002,0.106216006,0.0,725.76,23.5,6.0,0.0,0.0,240.26001,720.00006,6.0,0.0,0.0,0.0,0.0,23.44,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.28311598,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,241.33,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.1,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,241.51,609.92,21.0,0.0,1.0,22.480001,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.2,0.0,67.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.2,21.0,237.19,3942.0,2.155147,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,222.88,0.0,0.0,0.607358,30.999998,124593.0,0.0,0.0,0.0,21.0,0.0,21.0,241.46,454.72,0.123043,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,236.84,0.0,0.0,0.0,39.0,1035.0,0.0,378.88,0.0,21.0,0.0,22.400002,0.312668,0.0,725.76,23.56,6.0,0.0,0.0,240.26001,720.00006,6.0,0.0,0.0,0.0,0.0,23.44,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,1.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.292126,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,236.56001,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.1,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,237.14,609.92,21.0,0.0,1.0,22.480001,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.2,0.0,62.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.4,21.0,237.19,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,222.88,0.0,0.0,0.64068395,30.999998,124593.0,0.0,0.0,0.0,21.0,0.0,21.0,237.21999,443.83997,0.123043,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,236.84,0.0,0.0,12.7,16.0,1035.0,0.0,378.88,0.0,21.0,0.0,22.400002,0.21530502,0.0,725.76,23.56,6.0,0.0,0.0,236.18999,720.00006,6.0,0.0,0.0,0.0,0.0,23.44,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.589825,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,236.56001,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.300001,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,237.14,609.92,21.0,0.0,1.0,22.480001,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.460001,0.0,62.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.599998,21.0,237.19,3942.0,1.53161,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,204.0,0.0,0.0,0.64068395,30.999998,124593.0,0.0,0.0,0.0,21.0,0.0,21.0,237.21999,443.83997,0.123043,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.4,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,236.84,0.0,0.0,12.7,11.0,1035.0,0.0,378.88,0.0,21.0,0.0,22.400002,0.200222,0.0,725.76,23.56,6.0,0.0,0.0,236.18999,720.00006,6.0,0.0,0.0,0.0,0.0,23.5,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124695.0,19349.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.28843,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26267.002,236.56001,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.300001,48.0,0.0,0.0,1.0181,0.0,21.9,0.0,0.0,275.0,2.4678302,237.14,609.92,21.0,0.0,1.0,22.5,0.0,720.00006,1.0,1.0,1.0,21.0,0.0,2134.0,0.0,21.0,21.0,1933.9999,23.460001,0.0,62.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,20.9,0.0,21.599998,21.0,237.19,3942.0,2.155147,0.0,0.0,0.1,100.0,1.0,0.0,21.3,1.0,0.0,0.0,1.0,0.0,1.0,204.0,0.0,0.0,0.64068395,30.999998,124598.0,0.0,0.0,0.0,21.0,0.0,21.0,237.21999,432.96,0.123043,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,21.0,21.0,0.0,21.0,417.0,0.4,0.0,1.0,0.0,19349.0,0.0,14211.0,0.0,1.0,236.84,0.0,0.0,0.0,17.0,1035.0,0.0,378.88,0.0,21.0,0.0,22.400002,0.200222,0.0,714.87994,23.56,6.0,0.0,0.0,236.18999,720.00006,6.0,0.0,0.0,0.0,0.0,23.54,26267.002,0.0,0.0,0.0,21.0,0.0,0.0,0.0,124701.0,19349.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,977.92004,0.0,21.0,0.0,30.999998,0.0,0.0,0.0,0.0,345.0,0.0,983.67993,0.0,21.0,0.28843,1.0,1.0,0.0,1.0,14225.0,0.0,22.1,3942.0,0.0,566.72,0.0
